Experiment ID,Number of Ants,Execution Time (seconds),Time Cost (seconds)
800-14,800,1.5128085613250732,8797.636577531457
800-15,800,1.14168381690979,6422.749830187777
800-16,800,1.4547522068023682,7553.767092180527
800-17,800,0.33760786056518555,5903.1497092774935
800-18,800,0.579270601272583,5903.1497092774935
800-19,800,0.91866135597229,6886.22220792827
800-20,800,0.3607478141784668,5968.935870935013
800-21,800,1.4402539730072021,8372.586972976713
800-22,800,1.4132604598999023,5944.230668586115
800-23,800,1.0806841850280762,6068.019725299001
800-24,800,1.396240472793579,6330.378362593925
800-25,800,0.3750650882720947,6386.07327220553
800-26,800,1.5385808944702148,8858.28899482057
800-27,800,1.5087614059448242,8051.809147626207
800-28,800,1.2475025653839111,6018.302859632107
800-29,800,1.5788228511810303,11203.907173708745
800-30,800,0.881462574005127,5918.329312161673
1000-1,1000,0.4286003112792969,5944.230668586115
1000-2,1000,0.5951797962188721,6004.132942407445
1000-3,1000,1.1036765575408936,5957.079376252452
1000-4,1000,0.9161942005157471,6135.478745650007
1000-5,1000,1.8913981914520264,7682.656980222783
1000-6,1000,0.6092135906219482,6018.302859632107
1000-7,1000,1.6782944202423096,6386.07327220553
1000-8,1000,1.970158576965332,6638.750591937106
1000-9,1000,0.7107605934143066,6422.749830187777
1000-10,1000,1.7515816688537598,6068.019725299001
1000-11,1000,0.5751297473907471,6068.019725299001
1000-12,1000,1.9468615055084229,10582.367883924082
1000-13,1000,3.3870904445648193,6018.302859632107
1000-14,1000,2.284710645675659,5497.623148864129
1000-15,1000,2.2959706783294678,11614.884961456968
1000-16,1000,2.3058290481567383,9673.19354514592
1000-17,1000,2.319509506225586,13175.857174747489
1000-18,1000,3.3900346755981445,5944.230668586115
1000-19,1000,2.2955286502838135,9842.959524397544
1000-20,1000,2.251354932785034,7630.0779727742065
1000-21,1000,2.2719216346740723,10621.682500988318
1000-22,1000,2.866945266723633,6004.132942407445
1000-23,1000,3.3406898975372314,7089.407064096816
1000-24,1000,2.84352445602417,5957.079376252452
1000-25,1000,3.0498318672180176,6422.749830187777
1000-26,1000,3.203437328338623,6068.019725299001
1000-27,1000,2.2560982704162598,7823.627566205528
1000-28,1000,2.247771978378296,7906.262579417195
1000-29,1000,2.270200729370117,5640.994624379915
1000-30,1000,2.7344648838043213,5699.7001272444395
1200-1,1200,2.7014763355255127,9352.738351446978
1200-2,1200,2.7019858360290527,7905.352180109497
1200-3,1200,2.807069778442383,7847.887027695226
1200-4,1200,3.4133718013763428,6018.302859632107
1200-5,1200,2.7300424575805664,8018.831835676058
1200-6,1200,2.728701591491699,6601.269966999072
1200-7,1200,2.7224888801574707,6618.939642338722
1200-8,1200,2.9094302654266357,6112.425547132706
1200-9,1200,2.7306675910949707,9644.30904072846
1200-10,1200,4.022198915481567,6068.019725299001
1200-11,1200,2.717503547668457,10814.813942088069
1200-12,1200,3.2814414501190186,6068.019725299001
1200-13,1200,3.5789618492126465,5957.079376252452
1200-14,1200,2.720153331756592,8462.675492556598
1200-15,1200,2.756366729736328,7472.393352790275
1200-16,1200,2.7259273529052734,11061.5499492238
1200-17,1200,2.7081823348999023,11204.422532508082
1200-18,1200,3.674260377883911,5903.1497092774935
1200-19,1200,2.7628636360168457,6004.132942407445
1200-20,1200,2.7389028072357178,8728.627104268628
1200-21,1200,3.7536532878875732,5944.230668586115
1200-22,1200,4.009685039520264,5944.230668586115
1200-23,1200,2.906470775604248,5918.329312161673
1200-24,1200,2.356177806854248,5904.573748821556
1200-25,1200,1.2223596572875977,6081.426872714868
1200-26,1200,1.0301969051361084,7089.407064096816
1200-27,1200,0.46015024185180664,5904.573748821556
1200-28,1200,2.2921302318573,6425.894035015115
1200-29,1200,1.1124060153961182,5968.935870935013
1200-30,1200,2.1175644397735596,6886.22220792827
1400-1,1400,2.3671436309814453,6068.488561099921
1400-2,1400,0.7500338554382324,5944.230668586115
1400-3,1400,2.6304104328155518,6037.89066908591
1400-4,1400,2.6245968341827393,6386.07327220553
1400-5,1400,0.9172215461730957,5918.329312161673
1400-6,1400,2.64162015914917,8174.1152555356175
1400-7,1400,1.2248711585998535,6386.07327220553
1400-8,1400,2.7512800693511963,10875.304543870297
1400-9,1400,2.531768798828125,6575.258097050308
1400-10,1400,2.4982540607452393,4055.283794705011
1400-11,1400,2.4555580615997314,6068.019725299001
1400-12,1400,1.1327118873596191,6068.019725299001
1400-13,1400,2.7109568119049072,10799.49883877686
1400-14,1400,0.9757668972015381,5904.573748821556
1400-15,1400,0.9849328994750977,6068.488561099921
1400-16,1400,0.9649379253387451,5904.573748821556
1400-17,1400,2.699279546737671,7949.382276431842
1400-18,1400,2.755751609802246,9727.479268602983
1400-19,1400,0.6487457752227783,7089.407064096816
1400-20,1400,2.1493775844573975,5904.573748821556
1400-21,1400,2.6867918968200684,12849.820516003541
1400-22,1400,1.3864994049072266,6386.07327220553
1400-23,1400,0.5510387420654297,5699.7001272444395
1400-24,1400,2.818659543991089,7037.901129350448
1400-25,1400,2.697889804840088,10766.255531287065
1400-26,1400,0.689305305480957,6068.019725299001
1400-27,1400,2.6420397758483887,5855.249426693777
1400-28,1400,0.7044541835784912,6081.426872714868
1400-29,1400,2.2246739864349365,6068.488561099921
1400-30,1400,1.49601149559021,6386.07327220553
1600-1,1600,0.8349297046661377,5968.935870935013
1600-2,1600,0.9217448234558105,6068.019725299001
1600-3,1600,1.0391628742218018,5944.230668586115
1600-4,1600,0.6864328384399414,6004.132942407445
1600-5,1600,2.815998077392578,5295.9622435022175
1600-6,1600,1.450472354888916,6135.478745650007
1600-7,1600,0.8560106754302979,6068.019725299001
1600-8,1600,3.1114273071289062,6038.0013163998165
1600-9,1600,1.0391435623168945,6068.488561099921
1600-10,1600,1.6740212440490723,6081.426872714868
1600-11,1600,2.545016050338745,7089.407064096816
1600-12,1600,2.3920905590057373,5903.1497092774935
1600-13,1600,0.8581793308258057,6591.38449500633
1600-14,1600,1.5131852626800537,6422.749830187777
1600-15,1600,0.9756002426147461,5904.573748821556
1600-16,1600,2.009996175765991,6112.425547132706
1600-17,1600,0.9023740291595459,5918.329312161673
1600-18,1600,2.0791447162628174,6112.425547132706
1600-19,1600,0.6035969257354736,7089.407064096816
1600-20,1600,3.171898603439331,11800.148340912088
1600-21,1600,0.7136540412902832,5944.230668586115
1600-22,1600,1.3231515884399414,5944.230668586115
1600-23,1600,3.1454954147338867,10501.151564756536
1600-24,1600,0.6940910816192627,6422.749830187777
1600-25,1600,2.7302865982055664,7089.407064096816
1600-26,1600,0.7902312278747559,5944.230668586115
1600-27,1600,2.905348539352417,7091.819553870186
1600-28,1600,3.136594772338867,9808.306929929697
1600-29,1600,3.147522211074829,9266.469486930933
1600-30,1600,3.045621395111084,5497.623148864129
1800-1,1800,0.5454046726226807,5918.329312161673
1800-2,1800,1.2344672679901123,6068.488561099921
1800-3,1800,3.3344669342041016,3949.7177079206203
1800-4,1800,0.7944645881652832,6575.258097050308
1800-5,1800,1.4659981727600098,5699.7001272444395
1800-6,1800,0.8633413314819336,5957.079376252452
1800-7,1800,3.430100679397583,10757.224583349758
1800-8,1800,2.4046194553375244,6575.258097050308
1800-9,1800,2.1262528896331787,6591.38449500633
1800-10,1800,3.4233758449554443,8720.48312341472
1800-11,1800,0.9276432991027832,5968.935870935013
1800-12,1800,0.9873976707458496,6135.478745650007
1800-13,1800,0.9182875156402588,5918.329312161673
1800-14,1800,3.3487913608551025,7348.24301992568
1800-15,1800,3.4881951808929443,5804.62277336571
1800-16,1800,3.477663278579712,8411.171965406218
1800-17,1800,0.8291676044464111,5944.230668586115
1800-18,1800,2.743943691253662,5968.935870935013
1800-19,1800,3.578514337539673,10643.882887679996
1800-20,1800,1.4819447994232178,5918.329312161673
1800-21,1800,0.5555365085601807,5968.935870935013
1800-22,1800,1.3871631622314453,5957.079376252452
1800-23,1800,3.485387086868286,11620.990329998289
1800-24,1800,3.563269853591919,9725.173754860396
1800-25,1800,1.0162737369537354,6004.132942407445
1800-26,1800,1.8470335006713867,6018.302859632107
1800-27,1800,3.4859187602996826,9152.793349423728
1800-28,1800,3.4069302082061768,12450.070173374843
1800-29,1800,0.6861331462860107,5903.1497092774935
1800-30,1800,1.1437880992889404,6068.019725299001
2000-1,2000,2.612952709197998,6575.258097050308
2000-2,2000,1.383453130722046,5944.230668586115
2000-3,2000,0.8789417743682861,6422.749830187777
2000-4,2000,2.9802255630493164,6591.38449500633
2000-5,2000,3.8780620098114014,10397.624730904301
2000-6,2000,0.8786559104919434,6081.426872714868
2000-7,2000,0.5163106918334961,5574.829861196716
2000-8,2000,1.9415614604949951,5699.7001272444395
2000-9,2000,1.220871925354004,6068.019725299001
2000-10,2000,3.8053653240203857,5113.813109595257
2000-11,2000,0.7519798278808594,6135.478745650007
2000-12,2000,3.9042139053344727,12000.794971478088
2000-13,2000,2.4557299613952637,6068.019725299001
2000-14,2000,1.2038350105285645,5968.935870935013
2000-15,2000,3.5253937244415283,5944.230668586115
2000-16,2000,1.5974624156951904,6004.132942407445
2000-17,2000,2.244868040084839,5918.329312161673
2000-18,2000,4.015092611312866,6279.542910989583
2000-19,2000,3.9593093395233154,11184.911534302259
2000-20,2000,1.7688469886779785,6135.478745650007
2000-21,2000,3.9227983951568604,11970.093093347306
2000-22,2000,1.2343814373016357,7089.407064096816
2000-23,2000,3.7635912895202637,7919.398058521556
2000-24,2000,3.838395118713379,12070.510408261436
2000-25,2000,1.4224355220794678,6004.132942407445
2000-26,2000,3.9566619396209717,9695.206769833134
2000-27,2000,0.5808568000793457,6068.019725299001
2000-28,2000,1.578474998474121,6068.488561099921
2000-29,2000,3.920356273651123,5165.504997439994
2000-30,2000,1.0942399501800537,6068.019725299001
