Experiment ID,Episode,Execution Time (seconds),Time Cost,Find
600-4,600,1.086284875869751,4991.658283828382,True
600-5,600,1.0490009784698486,5877.132487242798,True
600-6,600,1.1015920639038086,4861.595102436169,True
600-7,600,1.1503899097442627,5217.2215121512145,True
600-8,600,1.2268519401550293,4906.279669966996,True
600-9,600,1.0556938648223877,5865.782961316872,True
600-10,600,1.1716291904449463,6221.837208230453,True
600-11,600,1.0603442192077637,4323.234347325102,True
600-12,600,1.1427171230316162,5109.4233278424135,True
600-13,600,1.066499948501587,4121.953819381938,True
600-14,600,1.052293062210083,4225.1016049382715,True
600-15,600,1.175940990447998,4310.1340723672365,True
600-16,600,1.0901670455932617,5839.58688224378,True
600-17,600,1.035660982131958,6126.79781442885,True
600-18,600,0.6761071681976318,5063.53074074074,True
600-19,600,1.0580620765686035,5300.417066666666,True
600-20,600,0.8679039478302002,5362.884878487848,True
600-21,600,1.050205945968628,5999.93903390339,True
600-22,600,1.1046221256256104,5746.247117637689,True
600-23,600,0.973229169845581,6743.8756293036695,True
600-24,600,1.0497257709503174,5480.213333333333,True
600-25,600,1.1212158203125,5303.849066666667,True
600-26,600,1.0969529151916504,5002.233231280165,True
600-27,600,1.0293197631835938,4489.5304148814885,True
600-28,600,1.0506970882415771,6172.332538271605,True
600-29,600,1.1339819431304932,5534.262360643471,True
700-0,700,1.2547080516815186,4919.377449744974,True
700-1,700,1.1923158168792725,5013.132380246913,True
700-2,700,1.4297208786010742,5945.391466666667,True
700-3,700,1.1853301525115967,4356.684535046097,True
700-4,700,1.195451021194458,5642.990231023102,True
700-5,700,1.192275047302246,5427.693008597155,True
700-6,700,1.1698031425476074,6485.9189333333325,True
700-7,700,1.128695011138916,4717.465333333334,True
700-8,700,1.192195177078247,5569.8029333333325,True
700-9,700,1.292006254196167,5556.096,True
700-10,700,1.1433870792388916,4722.63658436214,True
700-11,700,1.3031017780303955,4522.1456,True
700-12,700,1.1765758991241455,4324.579881908191,True
700-13,700,1.220585823059082,4480.50466468869,True
700-14,700,1.1823937892913818,4672.345229568882,True
700-15,700,1.3003811836242676,4795.524552788612,True
700-16,700,1.1653847694396973,5857.8088,True
700-17,700,1.3022167682647705,5592.606666666667,True
700-18,700,1.2209081649780273,6419.0616896697065,True
700-19,700,1.2142210006713867,5493.993333333332,True
700-20,700,1.165856122970581,99703449.04693334,False
700-21,700,1.237088918685913,5206.293503270326,True
700-22,700,1.122408151626587,5480.213333333333,True
700-23,700,1.2424490451812744,4686.80000164609,True
700-24,700,1.1343600749969482,5808.769794238682,True
700-25,700,1.4350111484527588,99703817.74684939,False
700-26,700,1.3062140941619873,5206.76785070507,True
700-27,700,1.380932092666626,6414.596799999998,True
700-28,700,1.2670519351959229,4962.144322352235,True
700-29,700,1.3761210441589355,4680.685563852681,True
800-0,800,1.3021080493927002,5439.139999999999,True
800-1,800,1.551034927368164,3924.121854185418,True
800-2,800,0.8888571262359619,5592.606666666667,True
800-3,800,0.5766468048095703,5064.919999999999,True
800-4,800,1.3811278343200684,6585.619999999999,True
800-5,800,1.276566982269287,99703168.5094639,False
800-6,800,1.5084388256072998,6321.817671527154,True
800-7,800,1.264192819595337,4534.593135313531,True
800-8,800,1.3836920261383057,4118.250849084909,True
800-9,800,1.3976938724517822,5747.825748574858,True
800-10,800,1.4445409774780273,5493.993333333332,True
800-11,800,1.3351750373840332,5061.882757201645,True
800-12,800,1.417456865310669,5692.438024691358,True
800-13,800,1.5352210998535156,5064.919999999999,True
800-14,800,1.5123810768127441,6263.575314491449,True
800-15,800,1.3451662063598633,5531.336333633363,True
800-16,800,1.4000790119171143,5767.061588751468,True
800-17,800,1.3649039268493652,5235.821872187218,True
800-18,800,1.3526692390441895,99503525.63351166,False
800-19,800,1.2042028903961182,6585.619999999999,True
800-20,800,1.495650053024292,4294.636543209876,True
800-21,800,1.4346177577972412,7031.763761316872,True
800-22,800,1.431891918182373,4355.011491297278,True
800-23,800,1.355353832244873,4170.955481548154,True
800-24,800,1.3957209587097168,4242.210524572457,True
800-25,800,1.4973859786987305,6463.4785788178815,True
800-26,800,1.4897291660308838,5877.132487242798,True
800-27,800,1.48677396774292,6770.31983327518,True
800-28,800,1.3935449123382568,4565.245144032921,True
800-29,800,1.4598698616027832,6869.346666666668,True
900-0,900,1.588210105895996,5298.812757201645,True
900-1,900,1.502729892730713,5120.92422479285,True
900-2,900,1.6954550743103027,5064.919999999999,True
900-3,900,1.663118839263916,6242.654745394539,True
900-4,900,1.736008882522583,99602390.93729657,False
900-5,900,1.623344898223877,99702044.0075346,False
900-6,900,1.5158839225769043,5970.606543209877,True
900-7,900,1.7264902591705322,5765.741091211343,True
900-8,900,1.8944902420043945,99502087.79390432,False
900-9,900,1.7145309448242188,4722.63658436214,True
900-10,900,1.6587791442871094,5242.48720164609,True
900-11,900,1.4986419677734375,4560.348009876543,True
900-12,900,1.68849515914917,5242.48720164609,True
900-13,900,1.5864052772521973,7073.414059257779,True
900-14,900,1.5156848430633545,5121.687489711934,True
900-15,900,1.586960792541504,5558.072533333333,True
900-16,900,1.931044101715088,4704.997853497942,True
900-17,900,1.5382399559020996,4411.0080768076805,True
900-18,900,1.7542760372161865,5134.360776485056,True
900-19,900,1.8211162090301514,5811.640946502057,True
900-20,900,1.9738309383392334,5185.4400000000005,True
900-21,900,1.8001079559326172,7237.016954815482,True
900-22,900,2.0179991722106934,6305.615687242798,True
900-23,900,1.5665180683135986,5808.769794238682,True
900-24,900,1.8625738620758057,5798.7882666666665,True
900-25,900,1.7845430374145508,5493.993333333332,True
900-26,900,1.3114359378814697,4118.250849084909,True
900-27,900,1.7298250198364258,5747.825748574858,True
900-28,900,1.952575922012329,99702133.79338436,False
900-29,900,1.8313438892364502,99602147.98487249,False
1000-0,1000,2.2608931064605713,99602278.38492002,False
1000-1,1000,1.5595073699951172,5609.74,True
1000-2,1000,2.0311272144317627,5592.606666666667,True
1000-3,1000,1.9273321628570557,4118.250849084909,True
1000-4,1000,2.0685923099517822,5217.2215121512145,True
1000-5,1000,1.7968523502349854,4252.078931893189,True
1000-6,1000,1.6849250793457031,4909.466133333333,True
1000-7,1000,2.1669468879699707,5524.876129612961,True
1000-8,1000,2.0072922706604004,5185.4400000000005,True
1000-9,1000,2.1319570541381836,5493.993333333332,True
1000-10,1000,2.02872896194458,5217.2215121512145,True
1000-11,1000,1.9233860969543457,5847.258724279836,True
1000-12,1000,2.1579887866973877,4225.1016049382715,True
1000-13,1000,1.8969159126281738,6326.576378997901,True
1000-14,1000,2.3508219718933105,5303.849066666667,True
1000-15,1000,2.2465481758117676,5754.344426276702,True
1000-16,1000,2.029913902282715,6451.459199999999,True
1000-17,1000,1.8909811973571777,99502544.14334944,False
1000-18,1000,2.454259157180786,4340.143288328833,True
1000-19,1000,2.1313579082489014,6585.619999999999,True
1000-20,1000,1.9814050197601318,5439.139999999999,True
1000-21,1000,1.9620168209075928,4098.012765498772,True
1000-22,1000,2.205937147140503,4248.814681548154,True
1000-23,1000,1.8812239170074463,4970.6195799579955,True
1000-24,1000,2.2904109954833984,5590.444363786008,True
1000-25,1000,2.252037763595581,6585.619999999999,True
1000-26,1000,2.0565221309661865,5303.849066666667,True
1000-27,1000,1.8755693435668945,5439.139999999999,True
1000-28,1000,2.0429577827453613,6291.418230452675,True
1000-29,1000,1.6974871158599854,4565.245144032921,True
1100-0,1100,2.3765201568603516,4519.2688,True
1100-1,1100,2.519055128097534,4887.269952115211,True
1100-2,1100,2.325538158416748,4225.1016049382715,True
1100-3,1100,2.245493173599243,4120.515594485374,True
1100-4,1100,1.9959921836853027,5484.526666666667,True
1100-5,1100,2.2496111392974854,5204.93907590759,True
1100-6,1100,2.286754846572876,4635.858312757201,True
1100-7,1100,2.0726661682128906,5556.096,True
1100-8,1100,2.3560879230499268,99604259.73741879,False
1100-9,1100,2.4318530559539795,6351.038937893789,True
1100-10,1100,2.3521599769592285,6491.084561316871,True
1100-11,1100,2.1687748432159424,6210.400066006599,True
1100-12,1100,2.090700149536133,6291.418230452675,True
1100-13,1100,2.118828058242798,4294.636543209876,True
1100-14,1100,2.2687463760375977,5061.882757201645,True
1100-15,1100,2.0912160873413086,6222.725761316873,True
1100-16,1100,1.914337158203125,6102.432328352835,True
1100-17,1100,2.092529058456421,6651.358273342889,True
1100-18,1100,2.0947930812835693,4876.91610561056,True
1100-19,1100,1.360964059829712,6291.418230452675,True
1100-20,1100,2.0016908645629883,5480.213333333333,True
1100-21,1100,2.2925617694854736,5231.849753086419,True
1100-22,1100,1.9549989700317383,5781.9940262826285,True
1100-23,1100,2.4503209590911865,4945.21264691358,True
1100-24,1100,1.9577109813690186,5945.391466666667,True
1100-25,1100,2.3232829570770264,4308.768712871287,True
1100-26,1100,1.983309030532837,7653.085774095927,True
1100-27,1100,2.160681962966919,7531.2188888888895,True
1100-28,1100,2.1346962451934814,5556.096,True
1100-29,1100,2.069605827331543,4372.545092398128,True
1200-0,1200,2.539105176925659,4159.786402640264,True
1200-1,1200,2.2055721282958984,4930.03489800832,True
1200-2,1200,2.360455274581909,5970.606543209877,True
1200-3,1200,2.208266019821167,4795.524552788612,True
1200-4,1200,2.2814738750457764,4225.1016049382715,True
1200-5,1200,2.48323392868042,99603690.65796724,False
1200-6,1200,2.601200819015503,5556.096,True
1200-7,1200,2.3836750984191895,5258.408533333332,True
1200-8,1200,2.4966602325439453,6351.038937893789,True
1200-9,1200,2.248291015625,4397.381313057232,True
1200-10,1200,2.010660171508789,5151.952533333333,True
1200-11,1200,2.3232381343841553,5177.0877366255145,True
1200-12,1200,2.0220673084259033,5295.3417135802465,True
1200-13,1200,2.2295680046081543,4661.348691424698,True
1200-14,1200,2.355492115020752,5493.993333333332,True
1200-15,1200,2.6251461505889893,3563.2828806584357,True
1200-16,1200,2.4527101516723633,4531.987366255144,True
1200-17,1200,2.216425895690918,4519.2688,True
1200-18,1200,2.0868239402770996,5210.4649794238685,True
1200-19,1200,2.3302767276763916,5993.305390946502,True
1200-20,1200,2.6663358211517334,5384.893614881487,True
1200-21,1200,2.2390129566192627,5739.790841884187,True
1200-22,1200,2.1662023067474365,4585.5285448544855,True
1200-23,1200,2.304266929626465,5692.438024691358,True
1200-24,1200,2.3157455921173096,5558.072533333333,True
1200-25,1200,2.5340819358825684,4585.5285448544855,True
1200-26,1200,2.352673053741455,4346.258312757202,True
1200-27,1200,2.29909086227417,5262.732549366047,True
1200-28,1200,2.256411075592041,5553.469924279835,True
1200-29,1200,2.4408986568450928,5242.48720164609,True
1300-0,1300,2.2310211658477783,5070.520252025201,True
1300-1,1300,2.365377902984619,4472.54205220522,True
1300-2,1300,2.1927490234375,5556.096,True
1300-3,1300,2.495974063873291,5609.74,True
1300-4,1300,2.5572190284729004,5121.687489711934,True
1300-5,1300,2.1384530067443848,5258.408533333332,True
1300-6,1300,2.6985509395599365,5493.993333333332,True
1300-7,1300,2.5269789695739746,6676.402400000001,True
1300-8,1300,2.599005937576294,5939.405334979423,True
1300-9,1300,2.4726309776306152,5034.927800780078,True
1300-10,1300,2.4487791061401367,5110.847064928715,True
1300-11,1300,2.6645922660827637,4745.590080658436,True
1300-12,1300,2.464897871017456,5439.139999999999,True
1300-13,1300,2.7035655975341797,6289.092592592591,True
1300-14,1300,2.298717975616455,5592.606666666667,True
1300-15,1300,2.3977677822113037,5609.74,True
1300-16,1300,2.1588852405548096,6699.40390639064,True
1300-17,1300,2.4511780738830566,5838.990951095109,True
1300-18,1300,2.1796669960021973,99702479.58221564,False
1300-19,1300,2.345900774002075,7210.522098765433,True
1300-20,1300,2.3077609539031982,5670.173866666666,True
1300-21,1300,2.6661791801452637,4836.651522633745,True
1300-22,1300,2.840578079223633,5064.919999999999,True
1300-23,1300,2.4152989387512207,6335.154046090534,True
1300-24,1300,2.4238498210906982,5798.7882666666665,True
1300-25,1300,2.7900562286376953,4313.566072367236,True
1300-26,1300,2.5599868297576904,5254.470615061506,True
1300-27,1300,1.1366779804229736,5064.919999999999,True
1300-28,1300,2.2803990840911865,6367.747200000001,True
1300-29,1300,2.822030782699585,5300.417066666666,True
1400-0,1400,2.867966890335083,7052.756000000001,True
1400-1,1400,2.5578880310058594,99603649.84105176,False
1400-2,1400,2.8018200397491455,99604264.54950109,False
1400-3,1400,3.210529088973999,4836.758881777067,True
1400-4,1400,2.484877109527588,5090.295029929659,True
1400-5,1400,2.5614540576934814,5351.540066966696,True
1400-6,1400,2.734769105911255,4565.245144032921,True
1400-7,1400,1.8587009906768799,5493.993333333332,True
1400-8,1400,2.845144033432007,4585.5285448544855,True
1400-9,1400,1.945793867111206,4522.1456,True
1400-10,1400,2.7041220664978027,99702307.96214485,False
1400-11,1400,2.8234713077545166,99304761.38518399,False
1400-12,1400,2.5828962326049805,6140.018133333333,True
1400-13,1400,2.3279778957366943,5804.041066666667,True
1400-14,1400,2.735344171524048,6307.874834964979,True
1400-15,1400,2.7724640369415283,6451.459199999999,True
1400-16,1400,2.85044002532959,4324.579881908191,True
1400-17,1400,2.3311171531677246,6198.122731124964,True
1400-18,1400,2.68943190574646,5493.993333333332,True
1400-19,1400,2.622407913208008,6585.619999999999,True
1400-20,1400,2.7565109729766846,4346.258312757202,True
1400-21,1400,2.766087293624878,5851.203767901234,True
1400-22,1400,2.5223729610443115,4909.466133333333,True
1400-23,1400,2.4673409461975098,5678.221234567901,True
1400-24,1400,2.7883529663085938,6075.78282628263,True
1400-25,1400,2.5943849086761475,4801.127794779479,True
1400-26,1400,2.712625026702881,5480.213333333333,True
1400-27,1400,2.5460548400878906,5064.919999999999,True
1400-28,1400,2.778381824493408,5216.1869333333325,True
1400-29,1400,2.7132270336151123,5260.328897186015,True
1500-0,1500,3.221069812774658,99602299.42677686,False
1500-1,1500,2.815274953842163,6223.807466666666,True
1500-2,1500,2.8763158321380615,99603779.28445104,False
1500-3,1500,3.4568560123443604,5994.127912151214,True
1500-4,1500,2.700343132019043,4937.112319231923,True
1500-5,1500,2.849868059158325,4329.660344032922,True
1500-6,1500,2.751281976699829,5217.2215121512145,True
1500-7,1500,2.913079023361206,99704190.99384183,False
1500-8,1500,3.125147819519043,5781.493374485596,True
1500-9,1500,2.5278451442718506,6676.790201260126,True
1500-10,1500,2.8876516819000244,5493.993333333332,True
1500-11,1500,3.5951991081237793,99602169.70679098,False
1500-12,1500,2.4893381595611572,5609.74,True
1500-13,1500,2.8144400119781494,4937.112319231923,True
1500-14,1500,3.1418468952178955,6183.595607560757,True
1500-15,1500,2.7945940494537354,4141.772062724791,True
1500-16,1500,2.735766649246216,5573.8185875995005,True
1500-17,1500,3.2359182834625244,6585.619999999999,True
1500-18,1500,3.4460747241973877,6745.404446090535,True
1500-19,1500,2.799481153488159,6300.552716049382,True
1500-20,1500,3.134455919265747,6712.987119341565,True
1500-21,1500,3.0453760623931885,3982.501894650205,True
1500-22,1500,3.1921300888061523,4863.320329218107,True
1500-23,1500,3.104583740234375,5939.235673567356,True
1500-24,1500,3.016403913497925,5439.044266666666,True
1500-25,1500,3.2577507495880127,5887.935466666667,True
1500-26,1500,3.027637004852295,6129.256759675967,True
1500-27,1500,3.1869969367980957,6154.4162781878185,True
1500-28,1500,3.3531558513641357,5610.44,True
1500-29,1500,3.282257080078125,5502.36471431143,True
