Experiment ID,Number of Ants,Execution Time (seconds),Time Cost (seconds)
350-4,350,0.6088590621948242,4876.91610561056
350-5,350,0.6093559265136719,3924.1218541854187
350-6,350,0.7258691787719727,4825.7633123312335
350-7,350,0.6183090209960938,3559.1942514251427
350-8,350,0.6204228401184082,4683.824182418242
350-9,350,0.2521982192993164,4519.2688
350-10,350,0.4012298583984375,4121.953819381938
350-11,350,0.628727912902832,4904.494413441344
350-12,350,0.6169369220733643,4426.10596459646
350-13,350,0.6212527751922607,4537.532151215121
350-14,350,0.6135733127593994,4279.564782478248
350-15,350,0.5403997898101807,4722.63658436214
350-16,350,0.6248688697814941,3983.83202520252
350-17,350,0.2312302589416504,3962.715913591359
350-18,350,0.6153018474578857,5387.411791179118
350-19,350,0.6177217960357666,3361.736105610561
350-20,350,0.6548430919647217,3361.736105610561
350-21,350,0.6753139495849609,3924.1218541854187
350-22,350,0.4672880172729492,5180.197066666667
350-23,350,0.6873750686645508,3482.3180138013804
350-24,350,0.6715309619903564,3960.900882088209
