Experiment ID,Number of Ants,Execution Time (seconds),Time Cost (seconds)
2800-23,2800,2.4878907203674316,6112.425547132706
2800-24,2800,0.8299529552459717,5944.230668586115
2800-25,2800,3.7499303817749023,7089.407064096816
2800-26,2800,1.753117322921753,5903.1497092774935
2800-27,2800,4.296440601348877,6135.478745650007
2800-28,2800,4.982890844345093,5663.622456510785
2800-29,2800,1.2452454566955566,6018.302859632107
2800-30,2800,5.392696857452393,8316.426147577882
3000-1,3000,0.8388807773590088,6004.132942407445
3000-2,3000,1.1033446788787842,6591.38449500633
3000-3,3000,0.9603302478790283,6135.478745650007
3000-4,3000,1.936812162399292,7089.407064096816
3000-5,3000,5.708638668060303,5941.042741566449
3000-6,3000,1.539581537246704,5699.7001272444395
3000-7,3000,1.4471096992492676,5903.1497092774935
3000-8,3000,1.3933823108673096,6004.132942407445
