Experiment ID,Episode,Execution Time (seconds),Time Cost,Find
400-0,400,0.8485970497131348,3087.315838843143,True
400-1,400,0.7223250865936279,99401960.16025485,False
400-2,400,0.719761848449707,3932.7646187818773,True
400-3,400,0.6434118747711182,2469.75279835391,True
400-4,400,0.7670981884002686,2716.362416460906,True
400-5,400,0.795569896697998,4292.573333333333,True
400-6,400,0.7090530395507812,2066.5000000000005,True
400-7,400,0.7390520572662354,2742.164171193416,True
400-8,400,0.7743940353393555,1726.0674666666666,True
400-9,400,0.5863010883331299,2469.75279835391,True
400-10,400,0.7368161678314209,3925.4354732880684,True
400-11,400,0.7226440906524658,2900.2341563786013,True
400-12,400,0.7173953056335449,2652.0800000000004,True
400-13,400,0.7367739677429199,99501006.64052299,False
400-14,400,0.7150118350982666,2888.7955127512755,True
400-15,400,0.760979175567627,2259.6901950195024,True
400-16,400,0.8344190120697021,2783.621314798147,True
400-17,400,0.6270647048950195,2373.286666666667,True
400-18,400,0.7747929096221924,99601273.86853833,False
400-19,400,0.7654120922088623,2177.254666666667,True
400-20,400,0.6486227512359619,2821.0576000000005,True
400-21,400,0.7891199588775635,3316.50067983539,True
400-22,400,0.6824681758880615,1430.8878187818782,True
400-23,400,0.6925168037414551,3734.343384338434,True
400-24,400,0.7246019840240479,2896.9784,True
400-25,400,0.7384822368621826,3546.8642517599915,True
400-26,400,0.7135491371154785,99601750.0052114,False
400-27,400,0.7332420349121094,99701329.7637679,False
400-28,400,0.7344849109649658,3451.8108522052207,True
400-29,400,0.75020432472229,3808.507470747075,True
