Experiment ID,Episode,Execution Time (seconds),Time Cost,Find
400-0,400,0.49308228492736816,1532.5000000000002,True
400-1,400,0.6491940021514893,3547.6493333333337,True
400-2,400,0.7710680961608887,99702196.75846793,False
400-3,400,0.7823607921600342,3217.6754666666666,True
400-4,400,0.7504868507385254,99601697.19666895,False
400-5,400,0.7333321571350098,99502996.75853561,False
400-6,400,0.5581941604614258,1532.5000000000002,True
400-7,400,0.6531939506530762,2327.086666666667,True
400-8,400,0.6605410575866699,4641.888747325103,True
400-9,400,0.7994198799133301,3345.3351722950074,True
400-10,400,0.7399978637695312,4665.634251742211,True
400-11,400,0.7030260562896729,3821.3057305730567,True
400-12,400,0.7516837120056152,1532.5000000000002,True
400-13,400,0.7569561004638672,4131.6590946502065,True
400-14,400,0.7688419818878174,2530.4614101410143,True
400-15,400,0.7260632514953613,2101.8933333333334,True
400-16,400,0.7867257595062256,5301.742813318369,True
400-17,400,0.7147939205169678,3379.3272016460905,True
400-18,400,0.7442889213562012,2573.666768676868,True
400-19,400,0.6460280418395996,99701449.1998598,False
400-20,400,0.7345118522644043,3922.8165333333336,True
400-21,400,0.7369201183319092,3572.15073744856,True
400-22,400,0.6937310695648193,4141.4,True
400-23,400,0.7464420795440674,4308.229503394783,True
400-24,400,0.7507388591766357,3706.82984026699,True
400-25,400,0.5192127227783203,3019.691466666666,True
400-26,400,0.7641279697418213,99701781.54634288,False
400-27,400,0.7162339687347412,2523.995301530153,True
400-28,400,0.6961307525634766,2950.0563733780787,True
400-29,400,0.7801880836486816,4141.4,True
