Experiment ID,Number of Ants,Travel Time Cost (seconds),Execution Time (seconds)
1,350,3353.749375600384,0.1365673542022705
2,350,3143.378331652315,0.13875913619995117
3,350,3730.293574297188,0.07761788368225098
4,350,1312.1202409638554,0.12822604179382324
5,350,3652.2986198885606,0.12772488594055176
6,350,2775.461228586467,0.1228640079498291
7,350,2974.246345381526,0.12628841400146484
8,350,3559.581748318924,0.12868642807006836
9,350,3292.7381556195965,0.13526535034179688
10,350,3177.9365229806826,0.14119291305541992
11,350,3089.769031483004,0.12626194953918457
12,350,3544.9415261044173,0.13267898559570312
13,350,3893.9908433734945,0.12817096710205078
14,350,2592.6866666666665,0.12242364883422852
15,350,3245.483505402161,0.13268256187438965
16,350,3334.5214457831325,0.11928462982177734
17,350,2091.073012048193,0.12317442893981934
18,350,2301.5878770413065,0.12644553184509277
19,350,3304.638795180723,0.1257479190826416
20,350,2792.4171887550197,0.12490510940551758
21,350,3385.9394812680116,0.1249394416809082
22,350,2356.1849799196784,0.12315487861633301
23,350,2647.454332372719,0.11866354942321777
24,350,3756.727384431094,0.12074494361877441
25,350,2478.1546588397778,0.12772202491760254
26,350,3969.2187566344032,0.08836054801940918
27,350,2034.1885945047563,0.12165355682373047
28,350,2126.578818914175,0.1311790943145752
29,350,3946.4466666666663,0.12491726875305176
30,350,3300.836211400252,0.12231040000915527
31,350,2784.5175100401607,0.1336967945098877
32,350,3316.416289280291,0.05958294868469238
33,350,2270.1740808634468,0.13084077835083008
34,350,2835.7434790458665,0.13316965103149414
35,350,2576.578761180498,0.12565374374389648
36,350,1430.639846301633,0.12578940391540527
37,350,1072.3251511230844,0.11911535263061523
38,350,2962.681935270868,0.12867045402526855
39,350,2218.3873906291033,0.14871716499328613
40,350,2232.328112449799,0.12666797637939453
41,350,2669.09156626506,0.11718225479125977
42,350,3026.6633906953707,0.0847012996673584
43,350,3497.62735113916,0.12857723236083984
44,350,3298.8204819277107,0.1367783546447754
45,350,3827.495100401606,0.12128639221191406
46,350,2535.6866666666665,0.11605286598205566
47,350,4055.7853410182515,0.018029212951660156
48,350,1456.64,0.12758874893188477
49,350,2209.2061287223823,0.12065839767456055
50,350,3155.5675312199805,0.12079620361328125
51,350,4939.209480578409,0.12526297569274902
52,350,inf,0.03595924377441406
53,350,3081.526104417671,0.1234731674194336
54,350,1966.9652596240194,0.13469505310058594
55,350,3872.1537815298907,0.1216576099395752
56,350,3543.1794452554236,0.1246480941772461
57,350,2615.5445359536125,0.1351909637451172
58,350,1153.2477911646586,0.1224203109741211
59,350,3442.497338010798,0.12866497039794922
60,350,3903.3602409638556,0.039053916931152344
61,350,2492.741767068273,0.12333416938781738
62,350,3015.3230285807626,0.13760089874267578
63,350,2268.3654744789483,0.13708925247192383
64,350,4329.496224899598,0.11688089370727539
65,350,2987.725283381364,0.0605320930480957
66,350,5597.137188755019,0.11819601058959961
67,350,3645.640808323329,0.13442635536193848
68,350,2958.7382329317265,0.12917733192443848
69,350,2302.8127710843373,0.12717676162719727
70,350,2560.247992173111,0.13268280029296875
71,350,2261.597590361446,0.11914610862731934
72,350,2357.682721140292,0.13117027282714844
73,350,2998.350845755149,0.12670636177062988
74,350,1874.0933333333335,0.12825989723205566
75,350,4522.070338960638,0.08713293075561523
76,350,1859.2408032128512,0.12517094612121582
77,350,3364.433297292999,0.12517833709716797
