Experiment ID,Number of Ants,Travel Time Cost (seconds),Execution Time (seconds)
350-52,350,6004.762184218421,0.6281630992889404
350-53,350,8581.775997599761,0.6483309268951416
350-54,350,6469.043333333333,0.634221076965332
350-55,350,9602.739999999998,0.5939829349517822
350-56,350,7792.771466666666,0.6299030780792236
350-57,350,5696.033333333333,0.6202371120452881
350-58,350,7419.88086419753,0.6302189826965332
350-59,350,12502.09973333333,0.6250932216644287
350-60,350,10240.02,0.6219260692596436
350-61,350,10193.385328532853,0.6295857429504395
350-62,350,9223.137283950618,0.6227519512176514
350-63,350,7113.0116,0.6350510120391846
350-64,350,10276.286666666665,0.6479108333587646
350-65,350,8886.315066666666,0.6359541416168213
350-66,350,4918.433333333332,0.6398651599884033
350-67,350,8416.054119411943,0.6241250038146973
350-68,350,4487.1799999999985,0.648777961730957
350-69,350,7234.58,0.6326830387115479
350-70,350,9853.65666666667,0.3366100788116455
350-71,350,9391.894824482446,0.6310579776763916
350-72,350,6896.886219621962,0.566107988357544
350-73,350,6103.384197530864,0.6221580505371094
350-74,350,3564.6133333333332,0.614206075668335
350-75,350,7095.046846684669,0.6411831378936768
350-76,350,8613.637662766276,0.6418828964233398
350-77,350,9255.509999999998,0.6398921012878418
350-78,350,1436.5866666666668,0.5869739055633545
350-79,350,6521.9936063606365,0.6185548305511475
350-80,350,8535.105958595857,0.6213297843933105
350-81,350,8444.696666666667,0.6533310413360596
350-82,350,8722.320576131688,0.6283509731292725
350-83,350,9518.846666666665,0.6570291519165039
350-84,350,8828.387506750676,0.6269140243530273
350-85,350,9315.267245724572,0.6404218673706055
350-86,350,inf,0.5453610420227051
350-87,350,9157.761617161716,0.6307969093322754
350-88,350,6244.99,0.6248230934143066
350-89,350,10885.383333333333,0.6559309959411621
350-90,350,5232.662533333334,0.6383137702941895
350-91,350,inf,0.6832911968231201
350-92,350,8078.552263374484,0.631011962890625
350-93,350,7838.523492349235,0.6278059482574463
350-94,350,5627.318493849385,0.6234238147735596
350-95,350,9362.226666666666,0.640873908996582
350-96,350,6823.133333333333,0.6261420249938965
350-97,350,9568.001866666666,0.6606831550598145
350-98,350,8171.833333333333,0.6440467834472656
350-99,350,9060.298235823582,0.6303389072418213
350-100,350,12207.254761476146,0.2610800266265869
350-101,350,4607.758289828984,0.6327919960021973
350-102,350,1800.8266666666666,0.6111762523651123
350-103,350,12798.580000000004,0.653130054473877
350-104,350,10774.672057613168,0.6604549884796143
350-105,350,9447.377620762076,0.5684502124786377
350-106,350,15925.796378637864,0.666654109954834
350-107,350,3777.1066666666666,0.6556780338287354
350-108,350,8788.481845184517,0.6397037506103516
350-109,350,5730.653333333334,0.6496047973632812
350-110,350,10287.558544854484,0.31630611419677734
350-111,350,7033.973597359735,0.6626832485198975
350-112,350,7895.832266666666,0.5993609428405762
350-113,350,10001.158266666667,0.6652779579162598
350-114,350,8485.485265526553,0.6312141418457031
350-115,350,9211.662760276027,0.6272578239440918
350-116,350,9531.577818930042,0.0858001708984375
350-117,350,7679.373333333334,0.591080904006958
350-118,350,9171.263723372338,0.584820032119751
350-119,350,9678.210699588477,0.6674740314483643
350-120,350,10586.68,0.640192985534668
350-121,350,9787.921341134115,0.6366567611694336
350-122,350,8838.59,0.2389059066772461
350-123,350,8845.163717371737,0.6490797996520996
350-124,350,6449.653333333332,0.6238930225372314
350-125,350,6782.386666666667,0.6555502414703369
350-126,350,8692.481563786008,0.6407761573791504
350-127,350,7067.453333333332,0.6299772262573242
350-128,350,11891.893957395736,0.6349570751190186
350-129,350,6829.273333333333,0.6543979644775391
350-130,350,12176.631428142817,0.6351807117462158
350-131,350,7889.978172817282,0.6327643394470215
350-132,350,7121.504897119343,0.6553828716278076
350-133,350,11001.008802880286,0.6382689476013184
350-134,350,6982.504650205761,0.6157779693603516
350-135,350,8730.006666666668,0.6508920192718506
350-136,350,9006.697152715271,0.652397871017456
350-137,350,inf,0.5479891300201416
350-138,350,6974.856666666667,0.6240220069885254
350-139,350,13020.619999999999,0.6361889839172363
350-140,350,9360.823333333332,0.661672830581665
350-141,350,5862.499999999999,0.6417160034179688
350-142,350,7442.376666666667,0.6387770175933838
350-143,350,10146.772904290432,0.6660060882568359
350-144,350,10167.193333333333,0.658350944519043
350-145,350,7167.247901234568,0.6438491344451904
350-146,350,1979.3866666666668,0.6006858348846436
350-147,350,8972.296266666666,0.13463306427001953
350-148,350,10952.40065843621,0.6424551010131836
350-149,350,5028.2712,0.6248130798339844
350-150,350,5381.866666666667,0.6162080764770508
350-151,350,7804.885853585358,0.6312181949615479
350-152,350,8956.42396939694,0.5495560169219971
350-153,350,inf,0.5501759052276611
350-154,350,12340.615904590457,0.6453750133514404
350-155,350,5988.402670267027,0.6444931030273438
350-156,350,inf,0.6787419319152832
350-157,350,1525.98,0.6494479179382324
350-158,350,inf,0.6778829097747803
350-159,350,11884.222697269724,0.6395671367645264
350-160,350,10750.463420342034,0.63236403465271
350-161,350,inf,0.5464448928833008
350-162,350,3584.473333333333,0.595466136932373
350-163,350,8673.867037037036,0.47788500785827637
350-164,350,9294.612666666666,0.6252949237823486
350-165,350,5439.566525652565,0.6344060897827148
350-166,350,5791.976666666667,0.6357781887054443
350-167,350,6097.392274227423,0.624359130859375
350-168,350,11083.293333333331,0.6018528938293457
350-169,350,7901.139999999999,0.6148681640625
350-170,350,6589.791692169217,0.6325898170471191
350-171,350,7306.339999999999,0.6653223037719727
350-172,350,9106.919917695475,0.6727440357208252
350-173,350,6737.06395439544,0.6128430366516113
350-174,350,6946.44,0.6306910514831543
350-175,350,8641.473333333332,0.6352922916412354
350-176,350,5980.5199999999995,0.6296341419219971
350-177,350,9792.865895589559,0.6440246105194092
350-178,350,8766.203333333333,0.6131026744842529
350-179,350,9640.386666666665,0.6422371864318848
350-180,350,inf,0.5444209575653076
350-181,350,inf,0.5515880584716797
350-182,350,12312.691934156377,0.2996647357940674
350-183,350,3924.9333333333334,0.6122550964355469
350-184,350,9439.869999999997,0.6414580345153809
350-185,350,3631.2733333333335,0.6262528896331787
350-186,350,8843.256384638464,0.589928388595581
350-187,350,12678.753199999997,0.5983059406280518
350-188,350,11556.746502057613,0.31743574142456055
350-189,350,9952.803950617283,0.598060131072998
350-190,350,10929.563333333335,0.6046309471130371
350-191,350,7811.0743999999995,0.6091408729553223
350-192,350,8593.025856585658,0.6189589500427246
350-193,350,6484.2152,0.5942609310150146
350-194,350,8123.913333333333,0.5773169994354248
350-195,350,7186.806921692169,0.5958271026611328
350-196,350,8998.508298829882,0.596491813659668
350-197,350,11669.423466666663,0.6092770099639893
350-198,350,8163.807614761477,0.5713398456573486
350-199,350,12095.899999999998,0.6198568344116211
350-200,350,10010.186522652264,0.5508980751037598
350-201,350,8535.567733333337,0.1406097412109375
350-202,350,6006.7313711371135,0.5972788333892822
350-203,350,10052.003333333334,0.6130712032318115
350-204,350,7244.9400000000005,0.6035010814666748
350-205,350,7507.214185418543,0.5723381042480469
350-206,350,10559.259835390945,0.6059012413024902
350-207,350,10108.426933333332,0.5658109188079834
350-208,350,7393.176666666667,0.6101770401000977
350-209,350,6778.133333333331,0.5951521396636963
350-210,350,9030.80666666667,0.6129112243652344
350-211,350,3808.520000000001,0.5978338718414307
350-212,350,9236.079341563785,0.5968289375305176
350-213,350,10952.02523252325,0.49756908416748047
350-214,350,13383.70712871287,0.15343213081359863
350-215,350,7440.539573957394,0.6025490760803223
350-216,350,9123.855736573656,0.5834219455718994
350-217,350,10084.141884188419,0.6122081279754639
350-218,350,13028.006666666668,0.6137778759002686
350-219,350,9165.285514403293,0.43097591400146484
350-220,350,8479.368520852086,0.2257988452911377
350-221,350,6621.1866666666665,0.583543062210083
350-222,350,9814.278478847886,0.6141269207000732
350-223,350,10109.286666666667,0.5873117446899414
350-224,350,16277.55229822982,0.16671204566955566
350-225,350,10673.939270927094,0.49555373191833496
350-226,350,10716.426666666666,0.5978097915649414
350-227,350,7817.65288628863,0.5906870365142822
350-228,350,10230.653333333335,0.6159570217132568
350-229,350,6874.397725772576,0.5933182239532471
350-230,350,9127.427653765377,0.60744309425354
350-231,350,7547.466666666667,0.6412019729614258
350-232,350,8120.636666666667,0.24964308738708496
350-233,350,9224.715866666667,0.6426959037780762
350-234,350,9431.679999999997,0.6236941814422607
350-235,350,8063.931599159915,0.6290760040283203
350-236,350,4946.578933333333,0.6311678886413574
350-237,350,9571.021851851852,0.6428830623626709
350-238,350,8075.795144032922,0.6435179710388184
350-239,350,13860.208397839782,0.4691300392150879
350-240,350,inf,0.6761000156402588
350-241,350,13177.377629762976,0.5802183151245117
350-242,350,11957.89,0.6953799724578857
350-243,350,7901.459141914191,0.72589111328125
350-244,350,7040.446666666668,0.6465480327606201
350-245,350,9307.119300411523,0.672327995300293
350-246,350,7365.419999999999,0.6783318519592285
350-247,350,4697.699866666666,0.6325950622558594
350-248,350,7947.203333333333,0.6261260509490967
350-249,350,8686.435832583258,0.6480100154876709
350-250,350,12956.628913891387,0.3053598403930664
350-251,350,6450.113417341734,0.6189060211181641
350-252,350,4905.140000000001,0.6135342121124268
350-253,350,7996.399999999999,0.6066508293151855
350-254,350,6502.439999999999,0.633234977722168
350-255,350,5595.540807080708,0.6181249618530273
350-256,350,11411.666666666668,0.6356720924377441
350-257,350,11226.686858685865,0.6004581451416016
350-258,350,10713.036533333334,0.6032030582427979
350-259,350,8754.355652565257,0.6020569801330566
350-260,350,5604.4800000000005,0.5714819431304932
350-261,350,7182.995199999999,0.5993659496307373
350-262,350,10069.305199999999,0.6921977996826172
350-263,350,5795.126666666666,0.5573430061340332
350-264,350,6382.773497942386,0.5953738689422607
350-265,350,7864.795205520552,0.6223700046539307
350-266,350,5308.530723072308,0.6128299236297607
350-267,350,8456.993066666666,0.6157679557800293
350-268,350,7451.225199999997,0.6439471244812012
350-269,350,8939.083333333332,0.6388459205627441
350-270,350,7116.0899249925,0.6361398696899414
350-271,350,3368.1464266426647,0.5902469158172607
350-272,350,6903.526666666667,0.5915179252624512
350-273,350,inf,0.5243330001831055
350-274,350,10515.249720972099,0.5865170955657959
350-275,350,9615.038904890489,0.3412511348724365
350-276,350,2756.653333333333,0.568295955657959
350-277,350,8091.55854311357,0.6169638633728027
350-278,350,10567.669999999998,0.5815818309783936
350-279,350,9059.9816,0.587763786315918
350-280,350,7394.626666666667,0.6036150455474854
350-281,350,12048.090216021603,0.43233489990234375
350-282,350,9150.118955895588,0.5891239643096924
350-283,350,2108.3533333333335,0.5566587448120117
350-284,350,6174.0,0.5971949100494385
350-285,350,6829.823867386738,0.5762228965759277
350-286,350,8003.610000000001,0.6772029399871826
350-287,350,9200.504403292181,0.4876079559326172
350-288,350,5449.820000000001,0.37359094619750977
350-289,350,7725.459846984698,0.6134142875671387
350-290,350,8569.82891989199,0.5871829986572266
350-291,350,10574.363333333335,0.615253210067749
350-292,350,5911.953333333335,0.6143031120300293
350-293,350,10537.38473251029,0.6828789710998535
350-294,350,12596.374362139917,0.5236620903015137
350-295,350,8076.747968796879,0.3059573173522949
350-296,350,7387.967638763877,0.3496589660644531
350-297,350,1084.68,0.6133291721343994
350-298,350,8464.562574257427,0.6263768672943115
350-299,350,11510.837515751577,0.6466288566589355
350-300,350,7924.501827182717,0.6300508975982666
350-301,350,10502.753333333334,0.6729509830474854
350-302,350,11241.967278727872,0.6754071712493896
350-303,350,inf,0.5508689880371094
350-304,350,14416.44195919592,0.6690747737884521
350-305,350,9887.688724279835,0.6499700546264648
350-306,350,9584.53510051005,0.6365182399749756
350-307,350,6850.1833333333325,0.6461589336395264
350-308,350,10491.893333333335,0.5972678661346436
350-309,350,10747.878790879084,0.5969629287719727
350-310,350,6064.73,0.5951240062713623
350-311,350,10323.620576131685,0.5922849178314209
350-312,350,9511.80810981098,0.6063699722290039
350-313,350,15036.66566156615,0.5996670722961426
350-314,350,7375.6644824482455,0.5983927249908447
350-315,350,8135.144482448244,0.6096577644348145
350-316,350,6207.159999999997,0.6448161602020264
350-317,350,5482.749053497942,0.6975901126861572
350-318,350,10922.866666666665,0.6269092559814453
350-319,350,6283.2,0.626849889755249
350-320,350,10525.057466666665,0.6061520576477051
350-321,350,12455.769831983198,0.6001739501953125
350-322,350,7036.237677767777,0.4046618938446045
350-323,350,12534.476666666667,0.596193790435791
350-324,350,8885.863333333333,0.10288381576538086
350-325,350,10122.399753975395,0.6019470691680908
350-326,350,11806.540744074406,0.5956549644470215
350-327,350,12564.221470147011,0.5934998989105225
350-328,350,12504.149696969696,0.5585029125213623
350-329,350,7408.694186008231,0.6265180110931396
350-330,350,6338.315183438344,0.6091229915618896
350-331,350,7239.160000000001,0.586799144744873
350-332,350,13385.30650205761,0.6050529479980469
350-333,350,10199.897489711933,0.4634418487548828
350-334,350,11530.388312757203,0.17261314392089844
350-335,350,3932.720933333334,0.5924808979034424
350-336,350,10227.877752775277,0.4716930389404297
350-337,350,3363.4400000000005,0.6155698299407959
350-338,350,inf,0.6387989521026611
350-339,350,8606.3,0.6124870777130127
350-340,350,10346.943333333333,0.6122949123382568
350-341,350,5221.643066666667,0.6093957424163818
350-342,350,10631.631761176119,0.6102941036224365
350-343,350,inf,0.5179650783538818
350-344,350,10620.052700270027,0.6262142658233643
350-345,350,inf,0.6432497501373291
350-346,350,7714.06,0.44735097885131836
350-347,350,8316.368280828083,0.350924015045166
350-348,350,4856.497917791779,0.5865519046783447
350-349,350,5534.033333333334,0.5910658836364746
350-350,350,3868.8866666666663,0.6370487213134766
