Experiment ID,Number of Ants,Travel Time Cost (seconds),Execution Time (seconds)
350-482,350,3350.142220222022,0.4055478572845459
350-483,350,2586.438769876988,0.7703914642333984
350-484,350,3147.3889648964896,0.7691612243652344
350-485,350,3204.6344288028804,0.8207228183746338
350-486,350,1916.8797179717972,0.7627279758453369
350-487,350,3668.2642364236426,0.25438880920410156
350-488,350,3725.259670781893,0.7549729347229004
350-489,350,3090.8539633963396,0.843900203704834
350-490,350,1945.8715451545154,0.7560956478118896
350-491,350,2484.474317431743,0.7607901096343994
350-492,350,2358.4359375937593,0.752547025680542
350-493,350,2834.054279835391,0.7479767799377441
350-494,350,2051.047128712871,0.7194430828094482
350-495,350,2364.616105610561,0.7183980941772461
350-496,350,4388.31395739574,0.10663199424743652
350-497,350,1979.130309030903,0.7484829425811768
350-498,350,3669.652415241524,0.7588541507720947
350-499,350,1671.004494449445,0.7588098049163818
350-500,350,3997.33101710171,0.7338426113128662
