Experiment ID,Episode,Execution Time (seconds),Time Cost,Find
600-7,600,1.129040002822876,6766.1498683127575,True
600-8,600,1.0573680400848389,7653.937901234566,True
600-9,600,1.2173829078674316,6585.619999999999,True
600-10,600,1.0546739101409912,5484.526666666667,True
600-11,600,0.9780158996582031,99702917.17763957,False
600-12,600,0.7141711711883545,5725.861504520821,True
600-13,600,1.0338287353515625,5919.523198353909,True
600-14,600,1.0704941749572754,6056.102933333332,True
600-15,600,1.2506282329559326,5850.015998353909,True
600-16,600,0.9019248485565186,5480.213333333333,True
600-17,600,1.1802830696105957,5592.606666666667,True
600-18,600,0.9609107971191406,5973.86413441344,True
600-19,600,1.0851430892944336,6349.45148148148,True
600-20,600,1.1580801010131836,6201.450327572014,True
600-21,600,1.2769789695739746,6255.618350617283,True
600-22,600,1.176443099975586,5995.194116189396,True
600-23,600,1.1975140571594238,5747.825748574858,True
600-24,600,0.7728381156921387,5064.919999999999,True
600-25,600,1.1094422340393066,5185.4400000000005,True
600-26,600,0.6839549541473389,5064.919999999999,True
600-27,600,0.5824358463287354,5064.919999999999,True
600-28,600,1.094412088394165,7434.0989428202065,True
600-29,600,1.12752103805542,4346.258312757202,True
700-0,700,1.283174991607666,3361.736105610561,True
700-1,700,1.2666466236114502,5718.5760988321035,True
700-2,700,1.0924277305603027,6509.43927992799,True
700-3,700,1.1488230228424072,7944.533567356734,True
700-4,700,1.2161369323730469,7292.521648964894,True
700-5,700,1.553351879119873,99504137.69788517,False
700-6,700,1.1846351623535156,6802.516954732511,True
700-7,700,1.2864611148834229,7770.500533333332,True
700-8,700,1.0954370498657227,8003.0376177617745,True
700-9,700,1.0778999328613281,99703047.19066668,False
700-10,700,1.1894469261169434,6209.432271227121,True
700-11,700,1.1071488857269287,7803.8565563786,True
700-12,700,1.3232510089874268,5610.44,True
700-13,700,1.1109158992767334,4825.763312331233,True
700-14,700,1.243194818496704,4565.245144032921,True
700-15,700,1.300812005996704,6592.437901234567,True
700-16,700,1.3282411098480225,5064.919999999999,True
700-17,700,0.9603571891784668,5570.394400000001,True
700-18,700,0.9455618858337402,5064.919999999999,True
700-19,700,1.2995078563690186,6685.531967356735,True
700-20,700,1.1387300491333008,4715.443234323431,True
700-21,700,1.2715508937835693,5480.213333333333,True
700-22,700,1.3202810287475586,5843.133661255013,True
700-23,700,0.8205738067626953,5407.896266666667,True
700-24,700,1.144761085510254,99702862.49813274,False
700-25,700,1.1365690231323242,99703449.04693334,False
700-26,700,0.9726850986480713,5405.288683127572,True
700-27,700,1.2952980995178223,6702.000688065842,True
700-28,700,1.3070452213287354,6120.887801066032,True
700-29,700,1.1783370971679688,6210.400066006599,True
800-0,800,0.6986031532287598,5064.919999999999,True
800-1,800,1.5329492092132568,4600.021302130213,True
800-2,800,1.6753830909729004,99405418.02218825,False
800-3,800,1.3109219074249268,4350.7384,True
800-4,800,1.3199658393859863,5811.640946502057,True
800-5,800,1.5363361835479736,8443.139641853073,True
800-6,800,1.5816988945007324,5253.1975999999995,True
800-7,800,1.452991008758545,5592.606666666667,True
800-8,800,1.6767168045043945,5064.919999999999,True
800-9,800,1.0330548286437988,5480.213333333333,True
800-10,800,1.3632440567016602,5387.182499916657,True
800-11,800,1.2267398834228516,5064.919999999999,True
800-12,800,1.60113525390625,6210.400066006599,True
800-13,800,1.379418134689331,99603130.05342335,False
800-14,800,1.3025801181793213,8493.920630063003,True
800-15,800,1.4706950187683105,4702.392082304526,True
800-16,800,1.3259119987487793,5064.919999999999,True
800-17,800,1.4123740196228027,5524.119999999999,True
800-18,800,0.9637761116027832,5064.919999999999,True
800-19,800,1.6490778923034668,5302.281280658435,True
800-20,800,1.3274359703063965,5422.846220702069,True
800-21,800,1.0920228958129883,6487.6397333333325,True
800-22,800,1.6310091018676758,5365.789423868313,True
800-23,800,0.9285979270935059,5185.4400000000005,True
800-24,800,1.603883981704712,6003.120533333332,True
800-25,800,1.4156978130340576,5405.977366255142,True
800-26,800,0.8425929546356201,5064.919999999999,True
800-27,800,1.6271631717681885,99802732.02156378,False
800-28,800,1.373340129852295,99703427.00228623,False
800-29,800,1.4999079704284668,6355.0060386408995,True
900-0,900,1.5139861106872559,4037.6355535553557,True
900-1,900,1.4726510047912598,5592.606666666667,True
900-2,900,1.6431469917297363,5592.606666666667,True
900-3,900,1.3414008617401123,5064.919999999999,True
900-4,900,1.6310319900512695,4830.507670781892,True
900-5,900,2.0263211727142334,6602.336463876016,True
900-6,900,1.3081626892089844,99803318.21395062,False
900-7,900,1.166666030883789,6335.456799999998,True
900-8,900,1.754753828048706,6609.460612061206,True
900-9,900,1.5614616870880127,4390.150201260125,True
900-10,900,1.7190310955047607,4346.258312757202,True
900-11,900,0.8939392566680908,5064.919999999999,True
900-12,900,1.5400691032409668,5316.416489648966,True
900-13,900,1.9422900676727295,6485.9189333333325,True
900-14,900,1.8828022480010986,7622.098856795308,True
900-15,900,1.3521738052368164,5064.919999999999,True
900-16,900,1.740217924118042,99504094.28376871,False
900-17,900,1.9038219451904297,5738.616861686167,True
900-18,900,1.7517690658569336,7659.925550555055,True
900-19,900,1.7079198360443115,4037.6355535553557,True
900-20,900,1.6935291290283203,7094.373415637859,True
900-21,900,1.7241640090942383,6803.101012508658,True
900-22,900,1.8564107418060303,99602198.17344135,False
900-23,900,2.1324799060821533,99602480.86196555,False
900-24,900,1.2485599517822266,5064.919999999999,True
900-25,900,1.7340259552001953,6585.619999999999,True
900-26,900,1.5439412593841553,5480.213333333333,True
900-27,900,1.8797149658203125,6209.432271227121,True
900-28,900,1.5763418674468994,99704873.97761777,False
900-29,900,1.5805552005767822,5560.7402467654165,True
1000-0,1000,2.11209774017334,5163.413991769547,True
1000-1,1000,1.72353196144104,5072.440774077407,True
1000-2,1000,2.0585129261016846,99705515.73635063,False
1000-3,1000,2.2086009979248047,6365.741066666666,True
1000-4,1000,1.795379877090454,99504232.83036378,False
1000-5,1000,2.427351951599121,5456.092577776297,True
1000-6,1000,2.276167869567871,6053.856146502057,True
1000-7,1000,2.306894063949585,99703447.22732511,False
1000-8,1000,1.614422082901001,99803571.32800001,False
1000-9,1000,1.9694411754608154,5185.4400000000005,True
1000-10,1000,2.2356438636779785,7951.158116774639,True
1000-11,1000,1.9336628913879395,4279.564782478247,True
1000-12,1000,2.0458459854125977,5064.919999999999,True
1000-13,1000,2.457911968231201,5693.129246924692,True
1000-14,1000,1.7524018287658691,99603364.75428191,False
1000-15,1000,1.9181239604949951,6073.714625142513,True
1000-16,1000,2.160283088684082,8853.873598507997,True
1000-17,1000,1.8780949115753174,7678.6322157815775,True
1000-18,1000,1.9796369075775146,8196.44867286136,True
1000-19,1000,1.9598119258880615,99702387.36119723,False
1000-20,1000,1.8821837902069092,6129.256759675967,True
1000-21,1000,1.9812989234924316,6075.78282628263,True
1000-22,1000,1.0405209064483643,5486.989333333333,True
1000-23,1000,1.8992269039154053,6490.217866666666,True
1000-24,1000,2.017303943634033,7394.061302945108,True
1000-25,1000,1.8502650260925293,5114.569012345678,True
1000-26,1000,1.7104811668395996,5609.74,True
1000-27,1000,1.6022510528564453,5610.44,True
1000-28,1000,1.6709468364715576,5175.46238653495,True
1000-29,1000,1.5188369750976562,5439.139999999999,True
