Experiment ID,Episode,Execution Time (seconds),Time Cost,Find
200-0,200,0.4536118507385254,99400991.80855016,False
51,200,0,0,False
200-2,200,0.3687889575958252,1162.1191280643063,True
200-3,200,0.35061097145080566,877.1466666666664,True
51,200,0,0,False
200-5,200,0.37747788429260254,374.0583333333334,True
200-6,200,0.3611130714416504,1226.8368956840395,True
200-7,200,0.37639784812927246,99600575.45446561,False
51,200,0,0,False
200-9,200,0.3893270492553711,1418.188333333333,True
200-10,200,0.3760712146759033,99700401.16160996,False
51,200,0,0,False
200-12,200,0.34598398208618164,1251.3219827149724,True
200-13,200,0.4075429439544678,988.4482583014344,True
51,200,0,0,False
200-15,200,0.35779476165771484,497.48833333333334,True
200-16,200,0.3529012203216553,253.93166666666664,True
200-17,200,0.32598876953125,748.0136484788072,True
200-18,200,0.35387516021728516,1521.0618613302124,True
200-19,200,0.3463459014892578,1257.104913539048,True
200-20,200,0.36473703384399414,1273.6287967954165,True
200-21,200,0.3878600597381592,1208.753601776563,True
200-22,200,0.37593579292297363,1212.0962440992116,True
200-23,200,0.4127848148345947,99301455.61150753,False
200-24,200,0.3430769443511963,212.20499999999996,True
200-25,200,0.39983320236206055,786.401660527,True
200-26,200,0.3766300678253174,1249.668886585256,True
200-27,200,0.38208913803100586,1002.7388064015645,True
200-28,200,0.37001514434814453,99800294.97248381,False
200-29,200,0.37491416931152344,99500658.22149481,False
51,200,0,0,False
200-31,200,0.41370630264282227,99400721.99433069,False
200-32,200,0.4088749885559082,99401089.75990954,False
200-33,200,0.4134659767150879,99601010.71382262,False
200-34,200,0.34729504585266113,952.6983333333329,True
200-35,200,0.39921998977661133,99600466.39051507,False
200-36,200,0.38465094566345215,813.9723679709465,True
200-37,200,0.4152510166168213,739.5046586345379,True
200-38,200,0.4738600254058838,1180.7121133525454,True
200-39,200,0.4134559631347656,99600762.79994912,False
200-40,200,0.4618418216705322,99400863.7923771,False
200-41,200,0.3886690139770508,1117.2566666666664,True
200-42,200,0.4198329448699951,99400894.87248203,False
200-43,200,0.4250640869140625,99700281.92218187,False
200-44,200,0.40132880210876465,99700424.86881855,False
200-45,200,0.3778953552246094,886.6788664745436,True
200-46,200,0.39517688751220703,99600847.9905565,False
51,200,0,0,False
200-48,200,0.4007229804992676,99700613.33766738,False
200-49,200,0.37134695053100586,608.4298511047068,True
400-0,400,0.7838120460510254,320.67833333333334,True
51,400,0,0,False
400-2,400,0.7711451053619385,634.2002890828545,True
400-3,400,0.7481646537780762,667.3774445472462,True
51,400,0,0,False
400-5,400,1.0541601181030273,1008.0172231088467,True
400-6,400,0.508516788482666,1539.7938760806915,True
400-7,400,0.7146880626678467,753.7772376432588,True
51,400,0,0,False
400-9,400,0.7463819980621338,1395.188333333333,True
400-10,400,0.8305537700653076,245.74333333333328,True
51,400,0,0,False
400-12,400,0.7605822086334229,661.0824779711112,True
400-13,400,0.7369861602783203,99501010.81257217,False
51,400,0,0,False
400-15,400,0.6944019794464111,497.48833333333334,True
400-16,400,0.8200268745422363,1217.0566666666662,True
400-17,400,0.6564350128173828,1464.8166666666664,True
400-18,400,0.7350032329559326,1388.469819120898,True
400-19,400,0.6963648796081543,1036.2666666666664,True
400-20,400,0.7176330089569092,1133.039704538213,True
400-21,400,0.6763110160827637,99400715.74530987,False
400-22,400,0.7009179592132568,1430.9116846652266,True
400-23,400,0.7693681716918945,1112.691482115512,True
400-24,400,0.7312459945678711,99800324.72190277,False
400-25,400,0.8937370777130127,1441.8889103543213,True
400-26,400,0.7017958164215088,1365.8369657769838,True
400-27,400,0.9052531719207764,99700287.08751366,False
400-28,400,1.034214973449707,1049.1649793603754,True
400-29,400,0.6722760200500488,347.85166666666663,True
51,400,0,0,False
400-31,400,0.8682889938354492,1047.9345496326116,True
400-32,400,0.6758449077606201,1546.8566666666663,True
400-33,400,1.0186810493469238,1477.607569597334,True
400-34,400,0.9091129302978516,99700323.8045594,False
400-35,400,0.9219982624053955,802.3302703926307,True
400-36,400,0.8467903137207031,232.47666666666663,True
400-37,400,0.5402259826660156,887.6649999999996,True
400-38,400,1.035179853439331,1219.8648511047068,True
400-39,400,0.828955888748169,436.79166666666663,True
400-40,400,0.8783309459686279,99700441.97498597,False
400-41,400,0.7941229343414307,99800935.32647417,False
400-42,400,0.8284738063812256,1558.69796593358,True
400-43,400,0.6120188236236572,99600513.61572687,False
400-44,400,0.7710890769958496,1684.576068649403,True
400-45,400,0.7671799659729004,405.9239043099254,True
400-46,400,0.8199639320373535,1294.9912992207649,True
51,400,0,0,False
400-48,400,0.8484299182891846,954.481946779925,True
400-49,400,0.7765491008758545,545.2369376406883,True
600-0,600,1.2363462448120117,1019.5782824580932,True
51,600,0,0,False
600-2,600,1.1848580837249756,616.9636357536859,True
600-3,600,1.1099636554718018,1063.1970126549363,True
51,600,0,0,False
600-5,600,1.0363540649414062,1258.2438904208043,True
600-6,600,1.0294041633605957,1420.487175792507,True
600-7,600,1.2053570747375488,1322.7619956196168,True
51,600,0,0,False
600-9,600,1.1678988933563232,903.5616819961618,True
600-10,600,1.2222411632537842,860.6824385920651,True
51,600,0,0,False
600-12,600,1.0978281497955322,1573.9633311563823,True
600-13,600,1.0715789794921875,408.04028011325875,True
51,600,0,0,False
600-15,600,0.9091649055480957,894.4425600384244,True
600-16,600,1.3910410404205322,806.1005909604802,True
600-17,600,1.1222519874572754,1359.38639662447,True
600-18,600,1.2038078308105469,1263.926386554583,True
600-19,600,1.0323808193206787,788.1916666666666,True
600-20,600,1.0935578346252441,959.3499339390182,True
