Time cost,Fees,Rel
3354.7711735061193,12.400911,0.01
3455.9246364290857,9.402426000000002,0.04
3607.8549152384353,8.787903000000002,0.08
3978.52448441247,1.2898830000000001,0.2
4990.8362829736225,0.4955010000000001,0.5
5185.740000000002,0.0,0.6
