Time cost,Fees
3354.7711735061193,264.093475
3455.9246364290857,200.23685
3930.8371454768953,111.15233500000001
3934.4609832134292,55.67727000000001
3978.52448441247,47.29571
3607.8549152384353,196.522515
3808.6403301376176,120.620165
