Experiment ID,Episode,Execution Time (seconds),Time Cost,Find
400-0,400,1.0337071418762207,99403135.17217505,False
400-1,400,0.8775529861450195,7055.109971626792,True
400-2,400,0.9079930782318115,7132.786277775926,True
400-3,400,0.9335606098175049,5401.114197530865,True
400-4,400,0.8827359676361084,5343.141458145813,True
400-5,400,0.9141421318054199,99702209.96576132,False
400-6,400,0.8302462100982666,99504068.25670782,False
400-7,400,0.9589838981628418,99702986.81285328,False
400-8,400,0.9378840923309326,99703116.8857355,False
400-9,400,0.9563400745391846,99702397.25382715,False
400-10,400,0.9504339694976807,99503324.87358892,False
400-11,400,1.3645100593566895,99702951.11035703,False
400-12,400,0.9015698432922363,5752.582891103924,True
400-13,400,0.9456241130828857,4464.905412541254,True
400-14,400,0.9766929149627686,4431.176909690968,True
400-15,400,0.9031028747558594,99503337.09060235,False
400-16,400,0.8848247528076172,99004964.65328579,False
400-17,400,0.8798339366912842,99502601.3830705,False
400-18,400,0.7738831043243408,5609.74,True
400-19,400,0.9631333351135254,4835.007179977257,True
400-20,400,0.9810290336608887,99404986.89113495,False
400-21,400,0.90836501121521,99702935.56985298,False
400-22,400,0.8642861843109131,99505376.60159506,False
400-23,400,0.9292209148406982,5351.571733333332,True
400-24,400,1.0559258460998535,99602406.55529913,False
400-25,400,0.9426591396331787,99702258.85876542,False
400-26,400,0.9430038928985596,99403094.41152847,False
400-27,400,0.9302129745483398,99503276.29236123,False
400-28,400,0.899399995803833,99403658.12253538,False
400-29,400,0.9659378528594971,99402970.27238575,False
